,Unnamed: 0,Word,Word Frequency,Rpt,Letter Freq,Scores,Unnamed: 6,Unnamed: 7
1819,1819,lobes,-0.06,0,6097.5142328034,17.62261922,,
1820,1820,local,-0.73,1,8837.4590137372,11.31579973,,
1821,1821,locks,-0.85,0,1767.6796788924,9.135290082,,
1822,1822,locus,-0.53,0,3923.860386112799,11.90528635,,
1823,1823,lodge,-0.61,0,3978.42033996,10.66598602,,
1824,1824,lofty,-0.24,0,1876.8683911072,18.14795724,,
1825,1825,logic,-0.49,0,2626.91109828,13.5833948,,
1826,1826,loins,-0.17,0,6779.013706163998,15.62702903,,
1827,1827,lolly,0.08,2,5782.7198641792,29.89170829,,
1828,1828,loner,-0.34,0,16757.2971587252,9.66729218,,
1829,1829,longs,-0.3,0,3155.747759766,15.95559984,,
1830,1830,looks,-0.75,1,2794.9027368444,14.52465374,,
1831,1831,looms,-0.16,1,4192.354105266601,22.26552954,,
1832,1832,loony,0.05,1,4850.8847288608,24.98460753,,
1833,1833,loops,-0.7,1,4868.0448768114,13.72395787,,
1834,1834,loopy,-0.18,1,3094.0250685088,22.80824167,,
1835,1835,loose,-0.76,1,16385.5012099614,8.462689321,,
1836,1836,loped,0.28,0,4670.960176915999,23.54793701,,
1837,1837,lords,-0.55,0,6220.719855527999,10.20815121,,
1838,1838,loser,-0.82,0,19522.0826054364,1.801823253,,
1839,1839,loses,-0.37,1,14528.6450238402,14.81397874,,
1840,1840,lotto,-0.53,1,10560.2807854078,13.66466853,,
1841,1841,lotus,-0.32,0,5995.050614133599,13.77695207,,
1842,1842,louis,-0.38,0,5510.506111248,13.14335494,,
1843,1843,louse,0.44,0,10137.4310701752,23.36695419,,
1844,1844,lousy,-0.46,0,3496.3211188608,13.27774584,,
1845,1845,loved,-0.73,0,1945.005499536,10.71514914,,
1846,1846,lover,-0.62,0,4450.6302312912,10.1910815,,
1847,1847,loves,-0.43,0,3312.2299536216,13.87538404,,
1848,1848,lower,-0.69,0,5698.1553718804,8.388257308,,
1849,1849,lowly,-0.12,1,1571.1891592384,25.3486566,,
1850,1850,loyal,-0.52,1,7874.539750739201,14.87056855,,
1851,1851,lucas,-0.2,0,5089.6014502872,16.08882661,,
1852,1852,lucid,-0.3,0,2046.57993568,17.04549784,,
1853,1853,lucks,-0.31,0,1093.6333694832,18.25611586,,
1854,1854,lucky,-0.61,0,695.0899481344001,14.60156175,,
1855,1855,luger,-0.37,0,5632.218961776,13.22489871,,
1856,1856,lulls,-0.06,2,5628.9978516768,27.8766966,,
1857,1857,lumen,-0.02,0,3637.9372605576,19.76793719,,
1858,1858,lumps,-0.43,0,1259.1347873832,16.17061409,,
1859,1859,lumpy,-0.34,0,800.2791049344,18.40008595,,
1860,1860,lunar,-0.28,0,8229.8353359376,13.31727161,,
1861,1861,lunch,-0.67,0,1738.2334018616,11.87336855,,
1862,1862,lunge,0.2,0,3597.959928024,23.09861905,,
1863,1863,lungs,-0.7,0,1952.407496088,11.15627983,,
1864,1864,lurch,-0.08,0,2721.0172769584,19.64359985,,
1865,1865,lured,-0.28,0,7092.423877792,13.8264616,,
1866,1866,lurid,-0.11,0,3855.30070208,18.2552327,,
1867,1867,lurks,-0.05,0,2060.1616500192,20.77982538,,
1868,1868,lusts,-0.44,1,5315.672749744799,17.35523941,,
1869,1869,lusty,-0.44,0,3378.5277580416,13.67154896,,
1870,1870,lying,-0.48,0,1781.50214592,14.66757292,,
1871,1871,lymph,-0.06,0,667.5595504032001,22.92186771,,
1872,1872,lynch,-0.16,0,1583.3413165472,19.73170068,,
1873,1873,lyric,-0.45,0,4265.754381952001,12.86518327,,
1874,1874,lysol,-0.18,1,5382.9498414144,21.21627624,,
1875,1875,ma'am,0.03,1,534.6777536100001,29.64415026,,
1876,1876,macaw,0.41,1,1366.9927900629,33.59882487,,
1877,1877,madam,0.12,1,1817.904362274,28.62138266,,
1878,1878,madly,-0.37,0,1799.546933184,16.29459206,,
1879,1879,mafia,-0.17,1,2260.531367094,23.75681443,,
1880,1880,magic,-0.62,0,1495.50499098,12.95644116,,
1881,1881,magma,0.27,1,1443.629934747,31.38260838,,
1882,1882,maids,-0.52,0,2640.16781028,13.12060671,,
1883,1883,mails,-0.34,0,4829.954052924,14.14763398,,
1884,1884,maine,-0.31,0,7112.050948002,13.36719311,,
1885,1885,mains,-0.35,0,3859.304122674,14.65229867,,
1886,1886,maize,-0.12,0,500.84865831,22.49943602,,
1887,1887,major,-0.72,0,270.1883826642,14.40413811,,
1888,1888,maker,-0.67,0,3493.5057449292,10.12996107,,
1889,1889,makes,-0.56,0,2599.9226559306,12.55957349,,
1890,1890,males,-0.58,0,8885.4499559826,8.546474964,,
1891,1891,malta,0.36,1,7686.8642524674,28.15356225,,
1892,1892,mamba,0.33,1,1299.2669412723,32.50549975,,
1893,1893,mambo,0.07,1,1001.6780550777,29.12844165,,
1894,1894,mamma,0.0,2,1459.6702673553,32.30884908,,
1895,1895,manes,0.21,0,7099.7887911951,21.17298151,,
1896,1896,mango,-0.45,0,2026.186379217,14.81917199,,
1897,1897,mangy,0.72,0,1141.863074352,33.61987627,,
1898,1898,mania,-0.26,1,5645.648690682,19.86741075,,
1899,1899,manic,-0.51,0,2752.836964878,13.16374414,,
1900,1900,manly,-0.3,0,2630.5141935072,16.42991448,,
1901,1901,manna,0.47,1,4837.7368952913,31.2927855,,
1902,1902,manor,-0.17,0,5838.418529743801,16.11131572,,
1903,1903,man's,-0.73,0,665.39726253,12.87747748,,
1904,1904,maple,-0.47,0,4864.7454853998,12.17600339,,
1905,1905,march,-0.64,0,2503.8344288958,11.45439804,,
1906,1906,mares,0.01,0,11113.9550896374,16.5717682,,
1907,1907,marge,-0.08,0,5182.673357862001,17.83332244,,
1908,1908,maria,-0.72,1,8837.655294468002,11.46572054,,
1909,1909,marie,-0.38,0,11133.150176148,10.71520595,,
1910,1910,mario,-0.34,0,6813.446171532001,13.06024509,,
1911,1911,marks,-0.58,0,1895.7261727404,13.02482533,,
1912,1912,marry,-0.47,1,5150.543625427201,17.00240155,,
1913,1913,marsh,-0.28,0,3510.2182429314,15.96682987,,
1914,1914,marts,0.56,0,6572.545137358201,26.67898014,,
1915,1915,marty,-0.33,0,4177.3689301344,14.72588596,,
1916,1916,masks,-0.59,1,1410.8296324122,18.53179105,,
1917,1917,mason,0.07,0,4345.044124320901,20.61149332,,
1918,1918,masts,-0.15,1,4891.392846440101,21.95951135,,
1919,1919,match,-0.77,0,2030.7448902741,10.01386534,,
1920,1920,mated,-0.4,0,5293.205475557999,12.96833028,,
1921,1921,mates,-0.7,0,9014.0175598473,6.695071673,,
1922,1922,matey,-0.07,0,5729.1165147216,17.67115721,,
1923,1923,mauve,0.19,0,1315.7269581456,25.37921193,,
1924,1924,maxim,-0.11,1,117.161972928,29.55457626,,
1925,1925,max's,-0.4,0,42.84247968,21.13631735,,
1926,1926,mayan,0.15,1,3582.066755467201,27.36088496,,
1927,1927,maybe,-0.51,0,2206.300020724801,13.71572097,,
1928,1928,mayor,-0.5,0,4323.014122627201,12.07633937,,
1929,1929,meals,-0.56,0,8885.4499559826,8.846474964,,
1930,1930,mealy,0.23,0,5647.401699139201,22.21643428,,
1931,1931,means,-0.66,0,7099.7887911951,8.122981505,,
1932,1932,meant,-0.53,0,7737.420945153899,9.781062815,,
1933,1933,meats,-0.54,0,9014.017559847302,9.095071673,,
1934,1934,meaty,-0.2,0,5729.116514721601,15.72115721,,
1935,1935,mecca,0.09,1,4208.3376748413,26.00451245,,
1936,1936,medal,-0.36,0,5217.708091596,13.61261512,,
1937,1937,media,-0.55,0,4865.38696644,10.97560561,,
1938,1938,medic,-0.2,0,2372.37876876,18.18846586,,
1939,1939,meets,-0.5,1,11355.3208221453,13.83983848,,
1940,1940,melee,-0.04,2,20627.4854763978,23.25474305,,
1941,1941,melon,-0.63,0,5880.1312652082,9.188691153,,
1942,1942,memos,-0.39,1,3006.6401906541,19.73407895,,
1943,1943,men's,-0.72,0,838.22772033,12.61521855,,
1944,1944,menus,-0.21,0,3386.4399901332,17.11517503,,
1945,1945,mercy,-0.59,0,3444.3282505632,11.36886463,,
1946,1946,merge,-0.4,1,6528.822281982001,17.30086487,,
1947,1947,merit,-0.43,0,8293.999718003999,11.04009751,,
1948,1948,merry,-0.24,1,6488.347164499201,19.72121826,,
1949,1949,messy,-0.54,1,3593.6188496208,17.00196549,,
1950,1950,metal,-0.68,0,9683.4523699914,6.735630297,,
1951,1951,meter,-0.67,1,15258.0994812246,10.11183747,,
1952,1952,metro,-0.42,0,9337.8996825114,10.76787847,,
1953,1953,mewed,0.65,1,1785.899877762,36.61195682,,
1954,1954,mezzo,0.8,1,23.3010953175,44.58528781,,
1955,1955,miami,-0.6,1,2123.56075932,17.45763521,,
1956,1956,midas,-0.06,0,2640.16781028,20.02060671,,
1957,1957,midge,0.36,0,1550.9498004,27.57710741,,
1958,1958,midst,-0.3,0,1966.87826244,17.13901018,,
1959,1959,might,-0.63,0,909.1042014600001,13.81384881,,
1960,1960,milan,-0.02,0,4145.919109332,19.39770857,,
1961,1961,miler,0.05,0,8175.701782247999,18.29031647,,
1962,1962,miles,-0.6,0,6084.487573164,9.529490145,,
1963,1963,milks,-0.38,0,1037.841366744,17.30936425,,
1964,1964,milky,-0.09,0,659.6297460479999,22.49250504,,
1965,1965,mills,-0.46,1,3546.908407223999,18.23815908,,
1966,1966,mimic,-0.34,1,1035.45524628,22.91386823,,
1967,1967,mince,-0.08,0,3467.859553158,19.00019983,,
1968,1968,minds,-0.59,0,1549.18937628,13.32959467,,
1969,1969,mined,-0.07,0,2854.89648444,19.66962977,,
1970,1970,miner,-0.35,0,6532.674896748001,13.04893228,,
1971,1971,mines,-0.47,0,4861.720777914,12.17787949,,
1972,1972,minks,-0.06,0,829.2719602440001,22.53499359,,
1973,1973,minor,-0.63,0,3997.972546932001,10.35199675,,
1974,1974,minus,-0.16,0,1840.801494168,19.39266901,,
1975,1975,mirth,0.09,0,2619.566921244,22.29049937,,
1976,1976,miser,0.25,0,7610.500533636001,21.53774956,,
1977,1977,missy,-0.15,1,1953.419805792,24.40506873,,
1978,1978,mists,-0.38,1,3349.477982214,19.59504344,,
1979,1979,misty,-0.32,0,2128.856472288,16.65167575,,
1980,1980,mitch,-0.35,0,1390.592722974,17.16254748,,
1981,1981,miter,0.89,0,8293.999718003999,30.84009751,,
1982,1982,mitre,0.45,0,8293.999718003999,24.24009751,,
1983,1983,mixed,-0.84,0,183.81627264,13.0944612,,
1984,1984,mixer,-0.54,0,420.614882688,16.47140181,,
1985,1985,moans,-0.47,0,4345.044124320901,12.51149332,,
1986,1986,mob's,-0.3,0,250.81913493,20.80299539,,
1987,1987,mocha,-0.23,0,2101.5474062583,18.03252292,,
1988,1988,modal,0.32,0,3193.217791764001,25.22400322,,
1989,1989,model,-0.7,0,4022.625010404,9.284428358,,
1990,1990,modes,-0.22,0,3744.533570778,16.68729631,,
1991,1991,mogul,0.09,0,1209.515232744,24.05322129,,
1992,1992,moire,0.54,0,8583.172449852002,25.46947523,,
1993,1993,moist,-0.68,0,3777.563251098,9.762644906,,
1994,1994,molal,-0.64,1,5841.7101955212,14.05952613,,
1995,1995,molar,-0.06,0,7306.833652918801,17.02619433,,
1996,1996,molds,-0.42,0,2182.848998148,15.09151684,,
1997,1997,molly,-0.48,1,2538.0747956928,18.82031222,,
1998,1998,momma,-0.17,2,1125.3420124947,30.29911705,,
1999,1999,mommy,-0.12,2,488.9325390768001,32.53774136,,
2000,2000,mom's,-0.59,1,281.78446023,21.29737456,,
2001,2001,monet,-0.14,0,5965.2135503961,16.49289921,,
2002,2002,money,-0.66,0,3478.9201054608,10.29145819,,
2003,2003,monks,-0.44,0,933.6458448954,16.61341946,,
2004,2004,monte,0.16,0,5965.2135503961,20.99289921,,
2005,2005,month,-0.59,0,1884.0458917371,12.88913331,,
2006,2006,mooch,-0.01,1,1620.2012470917,26.9308365,,
2007,2007,moods,-0.64,1,2291.640507702,16.67348143,,
2008,2008,moody,-0.56,1,1456.517628384,18.91350394,,
2009,2009,mooed,0.0,1,4223.109536646001,24.64435732,,
2010,2010,moons,-0.53,1,3349.8392127291,17.34475039,,
2011,2011,moony,-0.06,1,2129.0860626672,25.55141763,,
2012,2012,moore,-0.24,1,9663.468292678202,18.3431851,,
2013,2013,moors,0.01,1,5243.812691153401,24.14725095,,
2014,2014,moose,-0.41,1,7191.707122700102,16.82976501,,
2015,2015,moped,-0.09,0,2050.115961894,20.19141029,,
2016,2016,moral,-0.48,0,7306.833652918801,10.72619433,,
2017,2017,morel,-0.38,0,9204.7125238068,11.41979236,,
2018,2018,mores,-0.06,0,8568.373876662601,16.47557652,,
2019,2019,moron,-0.31,1,4501.1656433562,19.80780613,,
2020,2020,morse,0.02,0,8568.3738766626,17.67557652,,
2021,2021,moses,-0.45,1,6376.720404354301,16.62782889,,
2022,2022,mosey,0.23,0,4052.906923665601,23.21295396,,
2023,2023,mossy,-0.51,1,2199.281264107201,18.72342074,,
2024,2024,motel,-0.73,0,7465.5187693086,6.903342169,,
2025,2025,moths,-0.23,0,2194.8945096897,17.92824212,,
2026,2026,motif,-0.12,0,1298.333483538,20.75699772,,
2027,2027,motor,-0.62,1,5714.759599512601,14.42907836,,
2028,2028,motto,-0.37,1,4634.9785440777,18.82097658,,
2029,2029,mould,-0.18,0,1523.093256048,19.5167063,,
2030,2030,mound,-0.52,0,1217.005383048,14.89059712,,
2031,2031,mount,-0.45,0,2258.6188138332,14.55887445,,
2032,2032,mourn,-0.25,0,2784.7946706216,17.03400798,,
2033,2033,mouse,-0.71,0,4449.3869488068,8.841903572,,
2034,2034,mousy,0.34,0,1534.5589476672,27.30034485,,
2035,2035,mouth,-0.78,0,1531.4980689372,10.50470407,,
2036,2036,moved,-0.6,0,853.6760472240001,14.381462,,
2037,2037,mover,-0.39,0,1953.4116610008,15.80507847,,
2038,2038,moves,-0.71,0,1453.7600921844,11.66758139,,
2039,2039,movie,-0.67,0,1456.270904088,12.26386854,,
2040,2040,mowed,-0.09,0,1092.964030158,21.5573318,,
2041,2041,mower,-0.08,0,2500.9588690086,19.85727587,,
2042,2042,mucky,0.22,0,305.0796717696001,28.33824043,,
2043,2043,mucus,0.06,1,1065.5013213936,28.85769034,,
2044,2044,muddy,-0.47,1,469.19099136,22.35270874,,
2045,2045,muggy,-0.28,1,295.88255424,25.88058546,,
2046,2046,mulch,-0.21,0,954.8042629943998,20.02070272,,
2047,2047,mules,-0.33,0,4238.160309583199,14.68403671,,
2048,2048,mummy,-0.3,2,302.4942508224,30.5500502,,
2049,2049,mumps,-0.12,1,552.6427603788,27.34017757,,
2050,2050,munch,-0.14,0,762.9223773443999,21.48650886,,
2051,2051,mural,-0.53,0,4520.6137760784,11.49507205,,
2052,2052,murky,-0.21,0,574.7021419776,20.92560525,,
2053,2053,mused,-0.09,0,2316.679268904,19.89688861,,
2054,2054,muses,-0.26,1,3945.1685196924,20.93989125,,
2055,2055,mushy,-0.43,0,791.9546177088001,17.06908862,,
2056,2056,music,-0.79,0,1529.680114872,10.35729611,,
2057,2057,musky,-0.5,0,427.7024938368,17.04594266,,
2058,2058,musty,-0.27,0,1482.8586462144,18.22483203,,
2059,2059,muted,-0.31,0,2524.740274056,16.38354696,,
2060,2060,muzak,1.88,0,59.506835388,55.0603682,,
2061,2061,mylar,0.28,0,4117.7868059328,23.91733043,,
2062,2062,myrrh,0.58,1,2049.2717848512,35.24238568,,
2063,2063,myths,-0.58,0,1236.9390192432,13.95727064,,
2064,2064,nails,-0.78,0,8792.993275836,5.583772546,,
2065,2065,naive,-0.45,0,3438.793864968,13.47326778,,
2066,2066,naked,-0.75,0,2779.422209564,9.538989729,,
2067,2067,named,-0.59,0,4169.133314346,10.83158908,,
2068,2068,names,-0.84,0,7099.7887911951,5.422981505,,
2069,2069,nam's,0.65,0,665.39726253,33.57747748,,
2070,2070,nancy,-0.45,1,3179.7579230032,18.68532239,,
2071,2071,nanny,-0.37,2,3826.4883480208,24.37641372,,
2072,2072,naomi,0.06,0,4352.548518318001,20.45644847,,
2073,2073,nappy,0.07,1,1556.7043613968,28.21899106,,
2074,2074,nasal,-0.29,1,12840.8022493674,16.51141965,,
2075,2075,nasty,-0.67,0,5659.727748628799,8.709574503,,
2076,2076,natal,0.11,1,13994.0349211586,22.16681671,,
2077,2077,natty,0.07,1,6168.027995483199,24.53560897,,
2078,2078,naval,-0.46,1,2927.4367822392,18.75419948,,
2079,2079,navel,-0.4,0,3687.8099724312,14.02999928,,
2080,2080,nazis,-0.03,0,494.7825798299999,23.86885293,,
2081,2081,necks,-0.79,0,2307.9203233086,9.406167546,,
2082,2082,needs,-0.75,1,11138.910343638,10.1632383,,
2083,2083,needy,-0.44,1,7079.652860896,16.43250238,,
2084,2084,negro,-0.28,0,7274.067898482002,13.74137865,,
2085,2085,neigh,-0.04,0,2798.61054858,20.17122855,,
2086,2086,nelly,-0.21,1,7550.042498028799,19.66499166,,
2087,2087,nepal,-0.04,0,8856.3315247022,16.65819125,,
2088,2088,nerve,-0.67,1,5810.8378372968,13.6263392,,
2089,2089,nervy,0.34,0,2004.1127686272,26.6949906,,
2090,2090,nests,-0.6,1,11217.7897214229,12.38636688,,
2091,2091,never,-0.65,1,5810.837837296801,13.9263392,,
2092,2092,newer,0.02,1,7439.6332916906,23.16514956,,
2093,2093,newly,-0.58,0,2051.3781063776,12.83995252,,
2094,2094,newts,0.15,0,3274.2771380319,22.60655247,,
2095,2095,nicer,-0.22,0,9882.764587387997,13.56088947,,
2096,2096,niche,-0.17,0,4280.837616901999,17.05491485,,
2097,2097,niece,-0.37,1,13553.868656482,15.0958422,,
2098,2098,nifty,0.31,0,1332.031933792,27.15340415,,
2099,2099,niger,0.16,0,6460.887260519999,20.7350789,,
2100,2100,night,-0.78,0,1655.03585394,10.33352727,,
2101,2101,nines,0.2,1,8850.825005945999,25.26041,,
2102,2102,ninny,-0.03,2,2620.263567712,30.48982484,,
2103,2103,ninth,-0.52,1,3046.491923733999,17.74929932,,
2104,2104,nippy,0.1,1,1065.984096352,29.45679704,,
2105,2105,nixon,-0.35,1,299.3670037119999,24.81443245,,
2106,2106,nobel,-0.3,0,5233.9629943062,14.50304162,,
2107,2107,noble,-0.58,0,5233.9629943062,10.30304162,,
2108,2108,nodes,-0.17,0,6816.971372442,15.6085302,,
2109,2109,nohow,0.99,1,1206.9780073169,42.55751038,,
2110,2110,noise,-0.85,0,11628.951164754,3.498459473,,
2111,2111,noisy,-0.73,0,4010.734797216,8.842892121,,
2112,2112,nomad,0.17,0,2551.493959014,23.55704392,,
2113,2113,nooks,0.09,1,2233.2261418194,27.68634486,,
2114,2114,noose,-0.26,1,13092.5950182489,16.88433418,,
2115,2115,norma,0.17,0,5838.4185297438,21.21131572,,
2116,2116,norms,-0.35,0,3991.0794908166,14.55692298,,
2117,2117,norse,0.07,0,15598.8344934114,16.11979393,,
2118,2118,north,-0.49,0,5369.1857281006,11.57421901,,
2119,2119,noses,-0.61,1,11608.9012489527,12.10510227,,
2120,2120,notch,-0.27,0,2850.2232721151,16.6738858,,
2121,2121,noted,-0.68,0,7429.203689137998,7.669915272,,
2122,2122,notes,-0.79,0,12651.4968706203,4.070094646,,
2123,2123,nouns,-0.29,1,3772.9920280332,20.61604732,,
2124,2124,novel,-0.46,0,2843.1403919688,13.83034597,,
2125,2125,nudes,-0.42,0,4217.544310056,13.34818021,,
2126,2126,nudge,-0.27,0,1966.73050728,17.58918605,,
2127,2127,nurse,-0.85,0,9650.733744775198,4.198005157,,
2128,2128,nutty,-0.41,1,2942.0109919424,19.49119493,,
2129,2129,nylon,-0.52,1,3692.020995779199,17.22681293,,
2130,2130,nymph,-0.29,0,533.4036922032,19.84802725,,
2131,2131,oaken,-0.09,0,5338.125596603801,17.59219669,,
2132,2132,oases,0.03,1,19784.1838186377,19.49234473,,
2133,2133,oasis,-0.44,1,10754.289235998,14.94626468,,
2134,2134,oaths,-0.47,0,6809.8009146783,11.11201906,,
2135,2135,obese,-0.25,1,10459.8837401949,17.90042253,,
2136,2136,obeys,-0.33,0,3607.532536449601,15.14124998,,
2137,2137,occur,-0.6,1,3500.8559943784,16.17418034,,
2138,2138,ocean,-0.72,0,12113.4388538317,5.290392144,,
2139,2139,ocher,0.58,0,7544.6161724318,26.5174444,,
2140,2140,ochre,0.22,0,7544.6161724318,21.1174444,,
2141,2141,octet,0.54,1,11457.4077938243,29.40556296,,
2142,2142,oddly,-0.21,1,1727.86265728,23.78689006,,
2143,2143,odors,-0.44,1,6530.755732572001,16.69989489,,
2144,2144,offer,-0.51,1,2146.6604281078,18.78171827,,
2145,2145,often,-0.62,0,4348.2692180543,10.25932447,,
2146,2146,ogled,0.29,0,3978.420339959999,24.16598602,,
2147,2147,oiled,-0.17,0,8546.23628584,14.83471777,,
2148,2148,olden,-0.04,0,7323.240403555999,17.31860951,,
2149,2149,older,-0.78,0,11463.744535144,4.603442665,,
2150,2150,olive,-0.48,0,3317.950558032,13.12070837,,
2151,2151,omaha,0.19,1,4309.953155207701,27.43516692,,
2152,2152,omega,-0.24,0,4349.981622987001,15.95817337,,
2153,2153,omits,-0.28,0,3777.563251098,15.76264491,,
2154,2154,one's,-0.57,0,2004.99158013,13.04395879,,
2155,2155,onion,-0.5,1,6108.957919497999,16.01659195,,
2156,2156,onset,-0.13,0,12651.4968706203,13.97009465,,
2157,2157,oomph,0.43,1,1243.5927247653,34.09623261,,
2158,2158,oozed,-0.12,1,541.42429957,27.37373052,,
2159,2159,opens,-0.7,0,6355.823309012098,7.888505834,,
2160,2160,opera,-0.66,0,14554.5864570722,5.456666157,,
2161,2161,opine,0.44,0,6366.800551341999,24.98289409,,
2162,2162,opium,-0.03,0,1324.172148936,22.06581618,,
2163,2163,opted,0.27,0,4738.546417417999,23.35500369,,
2164,2164,optic,-0.35,0,3128.814732974,15.22847839,,
2165,2165,orate,0.33,0,28971.4323483046,17.19373611,,
2166,2166,orbit,-0.48,0,4518.105884676001,12.24671193,,
2167,2167,order,-0.78,1,14338.895897656,8.71775471,,
2168,2168,organ,-0.66,0,5774.260084362001,8.796342873,,
2169,2169,oscar,-0.38,0,10289.7495431346,11.01158003,,
2170,2170,other,-0.79,0,11527.0043699866,4.432321877,,
2171,2171,otter,-0.3,1,21583.2040280758,14.14869361,,
2172,2172,ought,-0.27,0,1514.668419828,18.17878508,,
2173,2173,ouija,0.94,0,298.080651176,39.1703798,,
2174,2174,ounce,-0.57,0,5777.8386032444,10.14438183,,
2175,2175,outdo,0.23,1,3695.864189144,28.47390718,,
2176,2176,outer,-0.51,0,13818.7233396872,7.917850527,,
2177,2177,outgo,0.2,1,2934.950973732,28.64748877,,
2178,2178,ovals,-0.46,0,2629.2959425656,14.03109084,,
2179,2179,ovary,-0.27,0,2090.2485867648,17.44537003,,
2180,2180,ovens,-0.57,0,2646.5888857716,12.36442923,,
2181,2181,overt,-0.12,0,4515.0284179176,17.64872514,,
2182,2182,owing,0.33,0,858.9107381399999,28.32012334,,
2183,2183,owlet,0.86,0,4621.5116190958,32.27963278,,
2184,2184,owl's,-0.53,0,397.43749266,16.70687575,,
2185,2185,owned,-0.38,0,1989.755029262,15.91189436,,
2186,2186,owner,-0.61,0,4553.027684605399,10.27393573,,
2187,2187,oxide,-0.42,0,439.67775104,18.20360853,,
2188,2188,ozone,-0.4,1,791.4349320184999,22.52027969,,
2189,2189,pablo,-0.17,0,2650.040505466201,18.36111301,,
2190,2190,paced,-0.24,0,4022.870576186,16.18425375,,
2191,2191,pacer,0.25,0,9205.2744360962,20.86957221,,
2192,2192,paces,-0.38,0,6850.7119517991,12.44214875,,
2193,2193,packs,-0.54,0,1168.5375587886,14.67330128,,
2194,2194,paddy,0.32,1,1142.21622592,32.61925456,,
2195,2195,padre,0.36,0,7578.192029716,23.20228815,,
2196,2196,paean,0.57,1,12059.9884267247,29.65760479,,
2197,2197,pagan,-0.02,1,3051.730904607,25.24475153,,
2198,2198,pages,-0.57,0,4478.673673089,10.92258272,,
2199,2199,pails,-0.27,0,5608.408185996,14.73820645,,
2200,2200,pains,-0.73,0,4481.316508746,8.520843686,,
2201,2201,paint,-0.79,0,4883.783621793999,7.364214082,,
2202,2202,pairs,-0.62,0,7015.018599204,8.763195763,,
2203,2203,paled,-0.15,0,6058.657381084,16.2931457,,
2204,2204,pales,0.03,0,10317.5371283754,17.15154184,,
2205,2205,palms,-0.28,0,2639.8197151326,16.72094191,,
2206,2206,pal's,-0.08,0,966.9669286200001,21.94645523,,
2207,2207,palsy,0.59,0,3558.438297321601,28.97919339,,
2208,2208,pam's,-0.66,0,424.4083143300001,14.65773748,,
2209,2209,panda,-0.34,1,3842.920398394001,19.8143199,,
2210,2210,panel,-0.56,0,8856.3315247022,8.858191246,,
2211,2211,panes,0.07,0,8244.0770945379,18.56122698,,
2212,2212,pangs,0.1,0,2086.130098899,23.00006531,,
2213,2213,panic,-0.8,0,3196.517647862,8.42123343,,
2214,2214,pansy,0.03,0,2843.3180607216,21.18018378,,
2215,2215,pants,-0.7,0,4875.363305204701,8.719424248,,
2216,2216,papal,0.25,1,4484.1045486622,28.2190099,,
2217,2217,paper,-0.68,1,7065.5496277058,12.83918243,,
2218,2218,pappy,0.15,2,992.9080132047999,35.34546359,,
2219,2219,parch,0.21,0,2907.3828350182,23.82217001,,
2220,2220,paris,-0.6,0,7015.018599204001,9.063195763,,
2221,2221,parka,0.07,1,3220.1571590188,26.45145116,,
2222,2222,parks,-0.45,0,2201.2644569916,14.62124333,,
2223,2223,parry,0.32,1,5980.667872748802,28.38463212,,
2224,2224,parse,0.3,0,12905.2152506046,20.34159697,,
2225,2225,parts,-0.38,0,7631.8564415478,12.07816394,,
2226,2226,party,-0.8,0,4850.644508617601,7.234756806,,
2227,2227,passe,0.15,1,9604.2668767353,24.21563191,,
2228,2228,pasta,-0.68,1,8308.717745489701,12.28388567,,
2229,2229,paste,-0.56,0,10466.8262508117,8.247942185,,
2230,2230,pasty,-0.32,0,3609.9269543568,15.28940895,,
2231,2231,patch,-0.77,0,2358.0444330289,9.653405844,,
2232,2232,paths,-0.65,0,3305.8298467887,10.58062198,,
2233,2233,patio,-0.42,0,6416.721740506,12.05746109,,
2234,2234,pat's,-0.47,0,980.9584115099999,16.06883191,,
2235,2235,patsy,0.0,0,3609.9269543568,20.08940895,,
2236,2236,patty,-0.43,1,3934.1345564752,18.39785578,,
2237,2237,paula,-0.57,1,5714.7578475064,15.17907933,,
2238,2238,pause,-0.69,0,6701.4228293628,7.865076551,,
2239,2239,paved,-0.35,0,1285.760087304,17.32725086,,
2240,2240,peace,-0.59,1,12624.7144258543,12.07844678,,
2241,2241,peach,-0.75,0,3987.374659337301,8.559573229,,
2242,2242,peaks,-0.55,0,3018.957809267401,12.32329379,,
2243,2243,peaky,-0.19,0,1918.7849288608,18.84676435,,
2244,2244,peals,-0.28,0,10317.5371283754,12.50154184,,
2245,2245,pearl,-0.43,0,13863.6336543628,9.104732765,,
2246,2246,pears,-0.33,0,12905.2152506046,10.89159697,,
2247,2247,pecan,-0.27,0,5880.4902246013,14.58849696,,
2248,2248,pecks,-0.24,0,1472.0538078246,18.69063457,,
2249,2249,pedal,-0.51,0,6058.657381084,10.8931457,,
2250,2250,pedro,0.0,0,5842.455012284,18.65912129,,
2251,2251,peels,-0.27,1,12997.4169019794,16.7633461,,
2252,2252,peers,-0.44,1,16257.2192118006,13.29596604,,
2253,2253,peeve,0.3,2,5083.074227497201,33.59274651,,
2254,2254,pelts,0.01,0,7686.3824415642,17.90377718,,
2255,2255,penal,0.09,0,8856.3315247022,18.60819125,,
2256,2256,pence,-0.06,1,7407.8902829393,21.97966924,,
2257,2257,penis,-0.55,0,5645.294822706,10.51760789,,
